OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue,Cost,ShippingCost,PaymentMethod,Status,Channel
O014298,2024-12-17,C02720,P019,Foam Roller,Sports,1,32.99,32.99,11,8.87,Debit Card,Completed,Website
O014299,2024-12-17,C00317,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,6.23,PayPal,Completed,Facebook Shop
O014300,2024-12-17,C01296,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,10.83,Credit Card,Completed,Instagram
O014301,2024-12-17,C02884,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,13.22,Credit Card,Completed,Mobile App
O014302,2024-12-17,C02398,P019,Foam Roller,Sports,1,32.99,32.99,11,6.29,PayPal,Completed,Website
O014303,2024-12-17,C01628,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,14.34,Credit Card,Completed,Website
O014304,2024-12-17,C02472,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,9.71,Debit Card,Completed,Website
O014305,2024-12-17,C02954,P019,Foam Roller,Sports,2,32.99,65.98,22,6.68,PayPal,Completed,Mobile App
O014306,2024-12-17,C02153,P019,Foam Roller,Sports,2,32.99,65.98,22,13.02,Credit Card,Completed,Facebook Shop
O014307,2024-12-17,C02919,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,10.37,Credit Card,Completed,Website
O014308,2024-12-17,C01231,P010,Hoodie Comfort,Clothing,2,49.99,99.98,36,10.25,PayPal,Completed,Instagram
O014309,2024-12-17,C00032,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,6.17,Credit Card,Completed,Facebook Shop
O014310,2024-12-17,C00089,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,9.58,Credit Card,Completed,Mobile App
O014311,2024-12-17,C02770,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,10.65,PayPal,Completed,Mobile App
O014312,2024-12-17,C00264,P023,Makeup Brush Set 12pc,Beauty,3,49.99,149.97,45,13.86,Credit Card,Completed,Website
O014313,2024-12-17,C00020,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,13.13,Credit Card,Completed,Facebook Shop
O014314,2024-12-17,C01302,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,11.55,Debit Card,Completed,Instagram
O014315,2024-12-17,C00660,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,13.49,Debit Card,Completed,Mobile App
O014316,2024-12-17,C01792,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,11.07,Debit Card,Completed,Mobile App
O014317,2024-12-17,C00595,P009,Running Shorts Sport,Clothing,2,34.99,69.98,24,12.87,PayPal,Completed,Mobile App
O014318,2024-12-17,C01100,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,13.56,Credit Card,Completed,Website
O014319,2024-12-17,C00669,P020,Jump Rope Pro,Sports,3,19.99,59.97,18,13.64,Credit Card,Completed,Mobile App
O014320,2024-12-17,C01106,P009,Running Shorts Sport,Clothing,2,34.99,69.98,24,6.88,Credit Card,Completed,Instagram
O014321,2024-12-17,C02766,P003,Bluetooth Speaker Mini,Electronics,3,49.99,149.97,75,9.54,PayPal,Completed,Website
O014322,2024-12-17,C01781,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,6.29,Credit Card,Completed,Mobile App
O014323,2024-12-17,C01092,P003,Bluetooth Speaker Mini,Electronics,2,49.99,99.98,50,13.02,Credit Card,Completed,Mobile App
O014324,2024-12-17,C00113,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,10.72,Credit Card,Completed,Website
O014325,2024-12-17,C00632,P010,Hoodie Comfort,Clothing,2,49.99,99.98,36,13.99,PayPal,Completed,Mobile App
O014326,2024-12-17,C02035,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,8.83,Credit Card,Completed,Mobile App
O014327,2024-12-17,C01987,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,13.16,Credit Card,Completed,Mobile App
O014328,2024-12-17,C02109,P014,Wall Clock Modern,Home & Garden,2,34.99,69.98,26,9.17,PayPal,Completed,Facebook Shop
O014329,2024-12-17,C02021,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,5.36,PayPal,Completed,Website
O014330,2024-12-17,C01375,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,9.25,Credit Card,Completed,Mobile App
O014331,2024-12-17,C01703,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,12.92,Credit Card,Completed,Website
O014332,2024-12-17,C02594,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,14.85,Credit Card,Completed,Instagram
O014333,2024-12-17,C01399,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,10.22,PayPal,Completed,Mobile App
O014334,2024-12-17,C00350,P006,Winter Jacket Premium,Clothing,3,79.99,239.97,204,12.32,Credit Card,Returned,Mobile App
O014335,2024-12-17,C02189,P018,Water Bottle 32oz,Sports,2,24.99,49.98,14,8.23,Credit Card,Completed,Instagram
O014336,2024-12-17,C01372,P013,Plant Pot Ceramic 3pc,Home & Garden,3,29.99,89.97,33,5.91,Credit Card,Completed,Website
O014337,2024-12-17,C00495,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,7.35,PayPal,Completed,Website
O014338,2024-12-17,C00627,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,8.14,PayPal,Completed,Instagram
O014339,2024-12-17,C01956,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,10.95,Debit Card,Completed,Facebook Shop
O014340,2024-12-17,C01702,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,7.84,PayPal,Completed,Website
O014341,2024-12-17,C02444,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,13.94,Debit Card,Completed,Facebook Shop
O014342,2024-12-17,C00686,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,13.84,Credit Card,Completed,Instagram
O014343,2024-12-17,C00260,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,6.9,Credit Card,Completed,Mobile App
O014344,2024-12-17,C00312,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,5.49,PayPal,Returned,Website
O014345,2024-12-17,C01490,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,5.14,Credit Card,Completed,Website
O014346,2024-12-17,C00648,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,11.0,Credit Card,Completed,Instagram
O014347,2024-12-17,C01393,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,7.47,Credit Card,Completed,Website
O014348,2024-12-17,C00559,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,5.54,Credit Card,Completed,Website
O014349,2024-12-17,C01689,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,14.4,PayPal,Completed,Mobile App
O014350,2024-12-18,C02969,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,5.24,PayPal,Completed,Instagram
O014351,2024-12-18,C01295,P011,Throw Pillow Set 2pc,Home & Garden,2,39.99,79.98,28,5.04,Credit Card,Completed,Website
O014352,2024-12-18,C02630,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,7.02,PayPal,Completed,Website
O014353,2024-12-18,C01781,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,11.2,Credit Card,Completed,Instagram
O014354,2024-12-18,C02091,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,5.96,Credit Card,Completed,Instagram
O014355,2024-12-18,C02538,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,7.36,Credit Card,Completed,Website
O014356,2024-12-18,C02192,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,11.89,Credit Card,Completed,Website
O014357,2024-12-18,C00913,P019,Foam Roller,Sports,1,32.99,32.99,11,6.29,Credit Card,Completed,Website
O014358,2024-12-18,C02900,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,9.75,Debit Card,Completed,Website
O014359,2024-12-18,C01056,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,9.9,Debit Card,Completed,Mobile App
O014360,2024-12-18,C01310,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,7.57,Credit Card,Completed,Instagram
O014361,2024-12-18,C02435,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,9.38,Credit Card,Completed,Website
O014362,2024-12-18,C02608,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,9.76,Credit Card,Completed,Instagram
O014363,2024-12-18,C02326,P010,Hoodie Comfort,Clothing,2,49.99,99.98,36,8.2,PayPal,Completed,Website
O014364,2024-12-18,C00931,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,6.07,Credit Card,Completed,Instagram
O014365,2024-12-18,C01573,P010,Hoodie Comfort,Clothing,3,49.99,149.97,54,5.97,PayPal,Completed,Instagram
O014366,2024-12-18,C01200,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,9.06,Credit Card,Completed,Mobile App
O014367,2024-12-18,C01504,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,13.91,PayPal,Cancelled,Website
O014368,2024-12-18,C00416,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,7.17,Credit Card,Completed,Mobile App
O014369,2024-12-18,C01560,P021,Face Serum Vitamin C,Beauty,2,39.99,79.98,24,12.45,PayPal,Completed,Website
O014370,2024-12-18,C00436,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,7.66,Credit Card,Completed,Instagram
O014371,2024-12-18,C00768,P012,LED Desk Lamp,Home & Garden,2,42.99,85.98,32,5.51,Debit Card,Completed,Mobile App
O014372,2024-12-18,C02023,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,5.69,Credit Card,Completed,Mobile App
O014373,2024-12-18,C01569,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,11.42,PayPal,Completed,Facebook Shop
O014374,2024-12-18,C01271,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,7.55,Credit Card,Completed,Mobile App
O014375,2024-12-18,C02877,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,11.37,Credit Card,Completed,Instagram
O014376,2024-12-18,C01917,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,9.37,Credit Card,Completed,Mobile App
O014377,2024-12-18,C01683,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,13.55,Credit Card,Completed,Website
O014378,2024-12-18,C01046,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,11.13,PayPal,Completed,Mobile App
O014379,2024-12-18,C01140,P019,Foam Roller,Sports,1,32.99,32.99,11,10.04,Credit Card,Completed,Mobile App
O014380,2024-12-18,C02829,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,13.12,PayPal,Completed,Facebook Shop
O014381,2024-12-18,C02524,P015,Garden Tool Set 5pc,Home & Garden,2,44.99,89.98,38,7.15,Credit Card,Completed,Instagram
O014382,2024-12-18,C01012,P001,Wireless Headphones Pro,Electronics,2,89.99,179.98,90,10.65,PayPal,Completed,Website
O014383,2024-12-18,C02915,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,11.03,PayPal,Completed,Website
O014384,2024-12-18,C00354,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,5.43,Credit Card,Completed,Website
O014385,2024-12-18,C01600,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,6.12,PayPal,Completed,Mobile App
O014386,2024-12-18,C02849,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,6.48,PayPal,Completed,Mobile App
O014387,2024-12-18,C01322,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,10.99,Debit Card,Returned,Website
O014388,2024-12-18,C00258,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,12.88,PayPal,Completed,Instagram
O014389,2024-12-18,C02270,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,11.68,Credit Card,Completed,Facebook Shop
O014390,2024-12-18,C00691,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,7.88,Credit Card,Completed,Website
O014391,2024-12-18,C00476,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,12.9,Credit Card,Completed,Instagram
O014392,2024-12-18,C01552,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,14.4,Credit Card,Completed,Website
O014393,2024-12-18,C01176,P005,USB-C Hub 7-in-1,Electronics,2,45.99,91.98,44,6.77,PayPal,Completed,Facebook Shop
O014394,2024-12-18,C01681,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,12.06,Credit Card,Returned,Website
O014395,2024-12-18,C00385,P016,Yoga Mat Premium,Sports,2,44.99,89.98,30,12.22,Debit Card,Completed,Mobile App
O014396,2024-12-18,C02602,P022,Moisturizer Daily,Beauty,3,34.99,104.97,30,5.89,PayPal,Completed,Website
O014397,2024-12-18,C02010,P019,Foam Roller,Sports,1,32.99,32.99,11,7.76,Credit Card,Completed,Website
O014398,2024-12-18,C01366,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,8.94,Debit Card,Completed,Mobile App
O014399,2024-12-18,C00134,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,8.92,Credit Card,Completed,Website
O014400,2024-12-18,C02667,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,7.1,PayPal,Completed,Instagram
O014401,2024-12-18,C02899,P012,LED Desk Lamp,Home & Garden,2,42.99,85.98,32,12.78,Credit Card,Completed,Mobile App
O014402,2024-12-18,C00512,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,9.18,Debit Card,Completed,Instagram
O014403,2024-12-18,C02332,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,6.47,PayPal,Completed,Mobile App
O014404,2024-12-18,C01430,P008,Denim Jeans Classic,Clothing,3,59.99,179.97,66,14.81,Credit Card,Completed,Mobile App
O014405,2024-12-18,C00643,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,11.32,Credit Card,Completed,Website
O014406,2024-12-18,C00760,P022,Moisturizer Daily,Beauty,2,34.99,69.98,20,6.5,Credit Card,Completed,Website
O014407,2024-12-18,C02122,P004,Laptop Stand Aluminum,Electronics,2,39.99,79.98,36,14.58,PayPal,Completed,Mobile App
O014408,2024-12-18,C01284,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,10.0,Debit Card,Completed,Mobile App
O014409,2024-12-18,C01264,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,9.62,Credit Card,Completed,Mobile App
O014410,2024-12-18,C01280,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,11.27,Credit Card,Completed,Mobile App
O014411,2024-12-18,C01988,P012,LED Desk Lamp,Home & Garden,3,42.99,128.97,48,14.2,PayPal,Completed,Instagram
O014412,2024-12-18,C01968,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,8.2,PayPal,Completed,Mobile App
O014413,2024-12-18,C02533,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,5.56,Credit Card,Completed,Website
O014414,2024-12-18,C00845,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,6.88,Debit Card,Completed,Website
O014415,2024-12-18,C01912,P007,Cotton T-Shirt Basic,Clothing,2,24.99,49.98,16,7.18,PayPal,Completed,Website
O014416,2024-12-18,C01988,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,10.88,Credit Card,Completed,Website
O014417,2024-12-18,C01934,P009,Running Shorts Sport,Clothing,2,34.99,69.98,24,11.66,Credit Card,Completed,Instagram
O014418,2024-12-18,C00144,P024,Hair Oil Argan,Beauty,2,27.99,55.98,16,14.75,PayPal,Completed,Instagram
O014419,2024-12-18,C00046,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,12.31,PayPal,Completed,Facebook Shop
O014420,2024-12-18,C00197,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,14.57,Credit Card,Completed,Website
O014421,2024-12-18,C01203,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,13.85,Credit Card,Returned,Mobile App
O014422,2024-12-18,C02237,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,8.7,Debit Card,Completed,Website
O014423,2024-12-18,C00103,P012,LED Desk Lamp,Home & Garden,3,42.99,128.97,48,9.79,PayPal,Completed,Website
O014424,2024-12-18,C00959,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,8.09,Credit Card,Completed,Website
O014425,2024-12-18,C02920,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,5.28,Credit Card,Completed,Mobile App
O014426,2024-12-19,C02979,P025,Sunscreen SPF 50,Beauty,2,29.99,59.98,18,11.38,Debit Card,Completed,Mobile App
O014427,2024-12-19,C02298,P016,Yoga Mat Premium,Sports,2,44.99,89.98,30,12.12,Credit Card,Completed,Facebook Shop
O014428,2024-12-19,C02799,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,8.54,Debit Card,Completed,Facebook Shop
O014429,2024-12-19,C00501,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,12.61,Credit Card,Completed,Website
O014430,2024-12-19,C00277,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,13.64,Credit Card,Completed,Mobile App
O014431,2024-12-19,C02177,P022,Moisturizer Daily,Beauty,2,34.99,69.98,20,13.22,PayPal,Completed,Instagram
O014432,2024-12-19,C01871,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,7.97,Credit Card,Completed,Instagram
O014433,2024-12-19,C01987,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,7.01,PayPal,Completed,Website
O014434,2024-12-19,C02581,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,8.13,Credit Card,Returned,Mobile App
O014435,2024-12-19,C02119,P009,Running Shorts Sport,Clothing,2,34.99,69.98,24,14.73,Debit Card,Completed,Mobile App
O014436,2024-12-19,C02405,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,13.18,Credit Card,Completed,Website
O014437,2024-12-19,C02460,P013,Plant Pot Ceramic 3pc,Home & Garden,3,29.99,89.97,33,6.08,Credit Card,Completed,Mobile App
O014438,2024-12-19,C02304,P019,Foam Roller,Sports,1,32.99,32.99,11,14.92,PayPal,Completed,Instagram
O014439,2024-12-19,C02177,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,11.75,Credit Card,Cancelled,Website
O014440,2024-12-19,C02182,P019,Foam Roller,Sports,1,32.99,32.99,11,13.17,PayPal,Completed,Instagram
O014441,2024-12-19,C00406,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,10.8,PayPal,Completed,Website
O014442,2024-12-19,C01767,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,9.12,PayPal,Completed,Instagram
O014443,2024-12-19,C00532,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,14.29,Credit Card,Completed,Website
O014444,2024-12-19,C01006,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,14.18,Debit Card,Completed,Mobile App
O014445,2024-12-19,C01612,P017,Resistance Bands Set,Sports,3,29.99,89.97,27,7.19,Credit Card,Completed,Instagram
O014446,2024-12-19,C01848,P019,Foam Roller,Sports,1,32.99,32.99,11,6.53,Credit Card,Completed,Mobile App
O014447,2024-12-19,C02688,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,8.95,Credit Card,Completed,Mobile App
O014448,2024-12-19,C02739,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,7.56,Credit Card,Completed,Instagram
O014449,2024-12-19,C01359,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,5.09,Credit Card,Completed,Mobile App
O014450,2024-12-19,C00564,P010,Hoodie Comfort,Clothing,2,49.99,99.98,36,14.71,Credit Card,Completed,Mobile App
O014451,2024-12-19,C02338,P014,Wall Clock Modern,Home & Garden,2,34.99,69.98,26,5.93,Credit Card,Completed,Instagram
O014452,2024-12-19,C01718,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,8.53,Credit Card,Completed,Website
O014453,2024-12-19,C02368,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,11.34,Credit Card,Completed,Facebook Shop
O014454,2024-12-19,C01554,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,6.98,Credit Card,Completed,Facebook Shop
O014455,2024-12-19,C01067,P016,Yoga Mat Premium,Sports,2,44.99,89.98,30,7.3,PayPal,Completed,Website
O014456,2024-12-19,C00679,P019,Foam Roller,Sports,1,32.99,32.99,11,5.45,Credit Card,Completed,Instagram
O014457,2024-12-19,C02411,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,6.44,Debit Card,Completed,Instagram
O014458,2024-12-19,C01109,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,7.14,Credit Card,Completed,Mobile App
O014459,2024-12-19,C01410,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,13.46,PayPal,Completed,Instagram
O014460,2024-12-19,C02447,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,5.77,Credit Card,Completed,Mobile App
O014461,2024-12-19,C02967,P002,Smart Watch Ultra,Electronics,2,249.99,499.98,240,6.55,PayPal,Completed,Instagram
O014462,2024-12-19,C00604,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,6.43,PayPal,Completed,Facebook Shop
O014463,2024-12-19,C02433,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,12.79,PayPal,Completed,Mobile App
O014464,2024-12-19,C00855,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,12.57,Credit Card,Completed,Facebook Shop
O014465,2024-12-19,C02941,P024,Hair Oil Argan,Beauty,3,27.99,83.97,24,14.79,Credit Card,Completed,Website
O014466,2024-12-19,C01635,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,6.53,Credit Card,Completed,Website
O014467,2024-12-19,C01229,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,8.69,Credit Card,Completed,Mobile App
O014468,2024-12-19,C00610,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,14.89,Credit Card,Completed,Website
O014469,2024-12-19,C02229,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,14.35,Credit Card,Completed,Website
O014470,2024-12-19,C01628,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,13.98,Credit Card,Completed,Website
O014471,2024-12-19,C00634,P019,Foam Roller,Sports,1,32.99,32.99,11,5.26,PayPal,Completed,Website
O014472,2024-12-19,C01799,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,11.77,PayPal,Completed,Website
O014473,2024-12-19,C00095,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,13.1,PayPal,Completed,Facebook Shop
O014474,2024-12-19,C01033,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,5.54,PayPal,Completed,Website
O014475,2024-12-19,C02406,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,10.38,PayPal,Completed,Website
O014476,2024-12-19,C00175,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,14.99,Credit Card,Completed,Facebook Shop
O014477,2024-12-19,C00187,P019,Foam Roller,Sports,2,32.99,65.98,22,9.99,Credit Card,Completed,Website
O014478,2024-12-19,C01211,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,11.24,Credit Card,Completed,Website
O014479,2024-12-19,C00550,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,14.77,Credit Card,Completed,Website
O014480,2024-12-19,C01091,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,8.11,PayPal,Completed,Mobile App
O014481,2024-12-19,C01325,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,14.81,Credit Card,Completed,Website
O014482,2024-12-19,C02233,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,8.09,Credit Card,Completed,Website
O014483,2024-12-19,C01250,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,9.31,Credit Card,Completed,Website
O014484,2024-12-19,C01274,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,5.05,Credit Card,Completed,Website
O014485,2024-12-19,C00161,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,11.34,Debit Card,Completed,Instagram
O014486,2024-12-19,C02148,P002,Smart Watch Ultra,Electronics,3,249.99,749.97,360,9.08,Debit Card,Completed,Instagram
